Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.001
Horizontal Delay,0
Sample Interval,1e-06
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,12.2192
Vertical Scale,0.001
Vertical Position,5
,
,
,
Label,
TIME,CH1
3.597e-03,12.2133
3.598e-03,12.2132
3.599e-03,12.2133
3.600e-03,12.2131
3.601e-03,12.2132
3.602e-03,12.213
3.603e-03,12.2131
3.604e-03,12.213
3.605e-03,12.213
3.606e-03,12.2129
3.607e-03,12.213
3.608e-03,12.2129
3.609e-03,12.213
3.610e-03,12.2132
3.611e-03,12.2132
3.612e-03,12.2132
3.613e-03,12.2134
3.614e-03,12.2132
3.615e-03,12.2132
3.616e-03,12.2133
3.617e-03,12.2132
3.618e-03,12.2132
3.619e-03,12.2133
3.620e-03,12.2134
3.621e-03,12.2132
3.622e-03,12.2134
3.623e-03,12.2132
3.624e-03,12.2134
3.625e-03,12.2133
3.626e-03,12.2133
3.627e-03,12.2131
3.628e-03,12.2131
3.629e-03,12.2131
3.630e-03,12.2131
3.631e-03,12.213
3.632e-03,12.213
3.633e-03,12.2129
3.634e-03,12.213
3.635e-03,12.2133
3.636e-03,12.2131
3.637e-03,12.2131
3.638e-03,12.2131
3.639e-03,12.2133
3.640e-03,12.2132
3.641e-03,12.2133
3.642e-03,12.2134
3.643e-03,12.2132
3.644e-03,12.2133
3.645e-03,12.2134
3.646e-03,12.2132
3.647e-03,12.2134
3.648e-03,12.213
3.649e-03,12.2132
3.650e-03,12.213
3.651e-03,12.2131
3.652e-03,12.2129
3.653e-03,12.2132
3.654e-03,12.2128
3.655e-03,12.2131
3.656e-03,12.2128
3.657e-03,12.2131
3.658e-03,12.2132
3.659e-03,12.213
3.660e-03,12.2133
3.661e-03,12.2131
3.662e-03,12.2134
3.663e-03,12.2134
3.664e-03,12.2134
3.665e-03,12.2134
3.666e-03,12.2134
3.667e-03,12.2132
3.668e-03,12.2132
3.669e-03,12.2131
3.670e-03,12.2133
3.671e-03,12.2131
3.672e-03,12.2128
3.673e-03,12.213
3.674e-03,12.213
3.675e-03,12.213
3.676e-03,12.2133
3.677e-03,12.2132
3.678e-03,12.2132
3.679e-03,12.2132
3.680e-03,12.2133
3.681e-03,12.2133
3.682e-03,12.2131
3.683e-03,12.2133
3.684e-03,12.2132
3.685e-03,12.2132
3.686e-03,12.2132
3.687e-03,12.2132
3.688e-03,12.213
3.689e-03,12.213
3.690e-03,12.2129
3.691e-03,12.2131
3.692e-03,12.2132
3.693e-03,12.2132
3.694e-03,12.2131
3.695e-03,12.2132
3.696e-03,12.2131
3.697e-03,12.2131
3.698e-03,12.2133
3.699e-03,12.2132
3.700e-03,12.2134
3.701e-03,12.2132
3.702e-03,12.2132
3.703e-03,12.2132
3.704e-03,12.2132
3.705e-03,12.213
3.706e-03,12.2133
3.707e-03,12.2133
3.708e-03,12.2132
3.709e-03,12.2131
3.710e-03,12.2134
3.711e-03,12.2132
3.712e-03,12.2133
3.713e-03,12.2134
3.714e-03,12.2132
3.715e-03,12.2132
3.716e-03,12.2129
3.717e-03,12.2134
3.718e-03,12.2131
3.719e-03,12.2131
3.720e-03,12.213
3.721e-03,12.2128
3.722e-03,12.213
3.723e-03,12.2132
3.724e-03,12.213
3.725e-03,12.213
3.726e-03,12.2129
3.727e-03,12.2131
3.728e-03,12.2129
3.729e-03,12.213
3.730e-03,12.2129
3.731e-03,12.2131
3.732e-03,12.213
3.733e-03,12.2133
3.734e-03,12.2132
3.735e-03,12.2133
3.736e-03,12.2133
3.737e-03,12.2133
3.738e-03,12.2133
3.739e-03,12.2132
3.740e-03,12.2134
3.741e-03,12.2133
3.742e-03,12.2132
3.743e-03,12.2134
3.744e-03,12.2133
3.745e-03,12.2133
3.746e-03,12.2132
3.747e-03,12.213
3.748e-03,12.213
3.749e-03,12.2131
3.750e-03,12.2131
3.751e-03,12.2131
3.752e-03,12.2132
3.753e-03,12.2129
3.754e-03,12.2131
3.755e-03,12.2132
3.756e-03,12.2131
3.757e-03,12.2132
3.758e-03,12.2132
3.759e-03,12.213
3.760e-03,12.2132
3.761e-03,12.2132
3.762e-03,12.2132
3.763e-03,12.2136
3.764e-03,12.2134
3.765e-03,12.2134
3.766e-03,12.2132
3.767e-03,12.2132
3.768e-03,12.213
3.769e-03,12.2132
3.770e-03,12.2133
3.771e-03,12.2133
3.772e-03,12.2131
3.773e-03,12.2133
3.774e-03,12.213
3.775e-03,12.2132
3.776e-03,12.2132
3.777e-03,12.213
3.778e-03,12.213
3.779e-03,12.2132
3.780e-03,12.2129
3.781e-03,12.2129
3.782e-03,12.2131
3.783e-03,12.2128
3.784e-03,12.2131
3.785e-03,12.2132
3.786e-03,12.213
3.787e-03,12.2132
3.788e-03,12.2132
3.789e-03,12.2133
3.790e-03,12.2132
3.791e-03,12.213
3.792e-03,12.2132
3.793e-03,12.2132
3.794e-03,12.2132
3.795e-03,12.2131
3.796e-03,12.2131
3.797e-03,12.2132
3.798e-03,12.2134
3.799e-03,12.2133
3.800e-03,12.213
3.801e-03,12.2133
3.802e-03,12.2132
3.803e-03,12.2136
3.804e-03,12.2132
3.805e-03,12.2133
3.806e-03,12.2132
3.807e-03,12.2132
3.808e-03,12.2131
3.809e-03,12.2132
3.810e-03,12.213
3.811e-03,12.2132
3.812e-03,12.2134
3.813e-03,12.2132
3.814e-03,12.2132
3.815e-03,12.2132
3.816e-03,12.2132
3.817e-03,12.2132
3.818e-03,12.2131
3.819e-03,12.2131
3.820e-03,12.2132
3.821e-03,12.2133
3.822e-03,12.213
3.823e-03,12.2132
3.824e-03,12.2134
3.825e-03,12.2133
3.826e-03,12.2133
3.827e-03,12.2132
3.828e-03,12.2132
3.829e-03,12.2131
3.830e-03,12.2132
3.831e-03,12.2132
3.832e-03,12.2133
3.833e-03,12.2131
3.834e-03,12.2132
3.835e-03,12.2132
3.836e-03,12.2131
3.837e-03,12.2129
3.838e-03,12.2132
3.839e-03,12.2133
3.840e-03,12.2132
3.841e-03,12.2134
3.842e-03,12.2132
3.843e-03,12.2133
3.844e-03,12.2132
3.845e-03,12.2131
3.846e-03,12.2132
3.847e-03,12.2135
3.848e-03,12.2132
3.849e-03,12.2136
3.850e-03,12.213
3.851e-03,12.2133
3.852e-03,12.2133
3.853e-03,12.2131
3.854e-03,12.2131
3.855e-03,12.2134
3.856e-03,12.2132
3.857e-03,12.2134
3.858e-03,12.213
3.859e-03,12.2132
3.860e-03,12.213
3.861e-03,12.2132
3.862e-03,12.2133
3.863e-03,12.2134
3.864e-03,12.2132
3.865e-03,12.2131
3.866e-03,12.2134
3.867e-03,12.2132
3.868e-03,12.2134
3.869e-03,12.2132
3.870e-03,12.2133
3.871e-03,12.2132
3.872e-03,12.2132
3.873e-03,12.2133
3.874e-03,12.2133
3.875e-03,12.2132
3.876e-03,12.213
3.877e-03,12.213
3.878e-03,12.2131
3.879e-03,12.213
3.880e-03,12.213
3.881e-03,12.2131
3.882e-03,12.2131
3.883e-03,12.213
3.884e-03,12.2131
3.885e-03,12.2132
3.886e-03,12.2131
3.887e-03,12.213
3.888e-03,12.2132
3.889e-03,12.2132
3.890e-03,12.2132
3.891e-03,12.2133
3.892e-03,12.2132
3.893e-03,12.2131
3.894e-03,12.2132
3.895e-03,12.2132
3.896e-03,12.2132
3.897e-03,12.213
3.898e-03,12.213
3.899e-03,12.213
3.900e-03,12.213
3.901e-03,12.2132
3.902e-03,12.2131
3.903e-03,12.2132
3.904e-03,12.213
3.905e-03,12.213
3.906e-03,12.2132
3.907e-03,12.2131
3.908e-03,12.2132
3.909e-03,12.2131
3.910e-03,12.2132
3.911e-03,12.213
3.912e-03,12.213
3.913e-03,12.2131
3.914e-03,12.2132
3.915e-03,12.2133
3.916e-03,12.2131
3.917e-03,12.2132
3.918e-03,12.2132
3.919e-03,12.213
3.920e-03,12.2129
3.921e-03,12.2132
3.922e-03,12.213
3.923e-03,12.2132
3.924e-03,12.213
3.925e-03,12.2133
3.926e-03,12.2131
3.927e-03,12.2133
3.928e-03,12.2133
3.929e-03,12.2134
3.930e-03,12.2132
3.931e-03,12.2134
3.932e-03,12.213
3.933e-03,12.2132
3.934e-03,12.2132
3.935e-03,12.2133
3.936e-03,12.2132
3.937e-03,12.2135
3.938e-03,12.2132
3.939e-03,12.2132
3.940e-03,12.2135
3.941e-03,12.2133
3.942e-03,12.2133
3.943e-03,12.2133
3.944e-03,12.2135
3.945e-03,12.2134
3.946e-03,12.2134
3.947e-03,12.2134
3.948e-03,12.2134
3.949e-03,12.2132
3.950e-03,12.2134
3.951e-03,12.2132
3.952e-03,12.2132
3.953e-03,12.213
3.954e-03,12.2131
3.955e-03,12.213
3.956e-03,12.2133
3.957e-03,12.2129
3.958e-03,12.2131
3.959e-03,12.213
3.960e-03,12.213
3.961e-03,12.2132
3.962e-03,12.2131
3.963e-03,12.2134
3.964e-03,12.2131
3.965e-03,12.2132
3.966e-03,12.2132
3.967e-03,12.2132
3.968e-03,12.2133
3.969e-03,12.213
3.970e-03,12.213
3.971e-03,12.2132
3.972e-03,12.2132
3.973e-03,12.2134
3.974e-03,12.2132
3.975e-03,12.2132
3.976e-03,12.2132
3.977e-03,12.2131
3.978e-03,12.2132
3.979e-03,12.213
3.980e-03,12.2131
3.981e-03,12.2133
3.982e-03,12.2132
3.983e-03,12.2133
3.984e-03,12.2134
3.985e-03,12.2134
3.986e-03,12.2131
3.987e-03,12.2133
3.988e-03,12.2131
3.989e-03,12.2129
3.990e-03,12.2128
3.991e-03,12.2128
3.992e-03,12.2129
3.993e-03,12.213
3.994e-03,12.213
3.995e-03,12.2129
3.996e-03,12.2133
3.997e-03,12.2131
3.998e-03,12.213
3.999e-03,12.2132
4.000e-03,12.213
4.001e-03,12.213
4.002e-03,12.2132
4.003e-03,12.2132
4.004e-03,12.2133
4.005e-03,12.2133
4.006e-03,12.2132
4.007e-03,12.2133
4.008e-03,12.213
4.009e-03,12.2132
4.010e-03,12.2132
4.011e-03,12.2132
4.012e-03,12.213
4.013e-03,12.2131
4.014e-03,12.2131
4.015e-03,12.2131
4.016e-03,12.2132
4.017e-03,12.2133
4.018e-03,12.2134
4.019e-03,12.213
4.020e-03,12.2131
4.021e-03,12.2132
4.022e-03,12.213
4.023e-03,12.213
4.024e-03,12.213
4.025e-03,12.213
4.026e-03,12.213
4.027e-03,12.213
4.028e-03,12.2132
4.029e-03,12.2131
4.030e-03,12.2134
4.031e-03,12.2133
4.032e-03,12.2134
4.033e-03,12.2133
4.034e-03,12.2133
4.035e-03,12.2132
4.036e-03,12.2131
4.037e-03,12.2131
4.038e-03,12.213
4.039e-03,12.2132
4.040e-03,12.213
4.041e-03,12.2132
4.042e-03,12.213
4.043e-03,12.2132
4.044e-03,12.2132
4.045e-03,12.2132
4.046e-03,12.2129
4.047e-03,12.2131
4.048e-03,12.213
4.049e-03,12.2132
4.050e-03,12.2131
4.051e-03,12.2133
4.052e-03,12.2131
4.053e-03,12.2132
4.054e-03,12.2133
4.055e-03,12.2133
4.056e-03,12.2135
4.057e-03,12.2131
4.058e-03,12.2135
4.059e-03,12.2132
4.060e-03,12.2134
4.061e-03,12.2133
4.062e-03,12.2133
4.063e-03,12.2132
4.064e-03,12.2132
4.065e-03,12.2133
4.066e-03,12.213
4.067e-03,12.2131
4.068e-03,12.2132
4.069e-03,12.213
4.070e-03,12.2132
4.071e-03,12.213
4.072e-03,12.2132
4.073e-03,12.2132
4.074e-03,12.213
4.075e-03,12.2131
4.076e-03,12.2132
4.077e-03,12.2131
4.078e-03,12.2131
4.079e-03,12.2132
4.080e-03,12.2132
4.081e-03,12.2131
4.082e-03,12.213
4.083e-03,12.2132
4.084e-03,12.2134
4.085e-03,12.2133
4.086e-03,12.2131
4.087e-03,12.2133
4.088e-03,12.2132
4.089e-03,12.2131
4.090e-03,12.2132
4.091e-03,12.2134
4.092e-03,12.213
4.093e-03,12.2133
4.094e-03,12.2132
4.095e-03,12.2134
4.096e-03,12.2134
4.097e-03,12.2134
4.098e-03,12.2135
4.099e-03,12.2134
4.100e-03,12.2134
4.101e-03,12.2133
4.102e-03,12.2132
4.103e-03,12.2132
4.104e-03,12.2133
4.105e-03,12.213
4.106e-03,12.2131
4.107e-03,12.2132
4.108e-03,12.2131
4.109e-03,12.213
4.110e-03,12.2131
4.111e-03,12.213
4.112e-03,12.2132
4.113e-03,12.213
4.114e-03,12.2132
4.115e-03,12.2133
4.116e-03,12.2131
4.117e-03,12.2131
4.118e-03,12.2131
4.119e-03,12.2129
4.120e-03,12.213
4.121e-03,12.2129
4.122e-03,12.2129
4.123e-03,12.213
4.124e-03,12.2132
4.125e-03,12.2132
4.126e-03,12.2131
4.127e-03,12.2133
4.128e-03,12.2132
4.129e-03,12.2134
4.130e-03,12.2133
4.131e-03,12.2132
4.132e-03,12.2133
4.133e-03,12.2132
4.134e-03,12.2131
4.135e-03,12.2129
4.136e-03,12.2129
4.137e-03,12.213
4.138e-03,12.213
4.139e-03,12.2133
4.140e-03,12.2133
4.141e-03,12.2131
4.142e-03,12.2132
4.143e-03,12.2132
4.144e-03,12.2132
4.145e-03,12.2129
4.146e-03,12.2134
4.147e-03,12.2132
4.148e-03,12.2133
4.149e-03,12.2132
4.150e-03,12.2133
4.151e-03,12.2131
4.152e-03,12.2133
4.153e-03,12.2133
4.154e-03,12.2132
4.155e-03,12.2129
4.156e-03,12.2132
4.157e-03,12.213
4.158e-03,12.213
4.159e-03,12.2133
4.160e-03,12.2132
4.161e-03,12.2132
4.162e-03,12.213
4.163e-03,12.2132
4.164e-03,12.213
4.165e-03,12.2134
4.166e-03,12.213
4.167e-03,12.2132
4.168e-03,12.213
4.169e-03,12.2133
4.170e-03,12.2132
4.171e-03,12.2132
4.172e-03,12.2132
4.173e-03,12.2131
4.174e-03,12.2132
4.175e-03,12.2133
4.176e-03,12.2134
4.177e-03,12.2135
4.178e-03,12.2136
4.179e-03,12.2134
4.180e-03,12.2132
4.181e-03,12.2132
4.182e-03,12.2133
4.183e-03,12.2131
4.184e-03,12.2135
4.185e-03,12.213
4.186e-03,12.2131
4.187e-03,12.2131
4.188e-03,12.2132
4.189e-03,12.2131
4.190e-03,12.2135
4.191e-03,12.2133
4.192e-03,12.2132
4.193e-03,12.2133
4.194e-03,12.2132
4.195e-03,12.2132
4.196e-03,12.2131
4.197e-03,12.2133
4.198e-03,12.2132
4.199e-03,12.2133
4.200e-03,12.2132
4.201e-03,12.2134
4.202e-03,12.2131
4.203e-03,12.2131
4.204e-03,12.2132
4.205e-03,12.2131
4.206e-03,12.2131
4.207e-03,12.213
4.208e-03,12.2132
4.209e-03,12.2132
4.210e-03,12.213
4.211e-03,12.2131
4.212e-03,12.2132
4.213e-03,12.213
4.214e-03,12.2133
4.215e-03,12.2132
4.216e-03,12.2134
4.217e-03,12.2132
4.218e-03,12.2133
4.219e-03,12.2132
4.220e-03,12.2129
4.221e-03,12.2129
4.222e-03,12.2129
4.223e-03,12.2127
4.224e-03,12.2129
4.225e-03,12.213
4.226e-03,12.213
4.227e-03,12.213
4.228e-03,12.2131
4.229e-03,12.2132
4.230e-03,12.2133
4.231e-03,12.2132
4.232e-03,12.2134
4.233e-03,12.2131
4.234e-03,12.2134
4.235e-03,12.2133
4.236e-03,12.2132
4.237e-03,12.2134
4.238e-03,12.2133
4.239e-03,12.2133
4.240e-03,12.2131
4.241e-03,12.2131
4.242e-03,12.2132
4.243e-03,12.2132
4.244e-03,12.2131
4.245e-03,12.2133
4.246e-03,12.2133
4.247e-03,12.2133
4.248e-03,12.2133
4.249e-03,12.2135
4.250e-03,12.2134
4.251e-03,12.2134
4.252e-03,12.2132
4.253e-03,12.2131
4.254e-03,12.2131
4.255e-03,12.2132
4.256e-03,12.2132
4.257e-03,12.213
4.258e-03,12.2132
4.259e-03,12.2129
4.260e-03,12.2129
4.261e-03,12.2129
4.262e-03,12.213
4.263e-03,12.2128
4.264e-03,12.2131
4.265e-03,12.213
4.266e-03,12.2132
4.267e-03,12.2131
4.268e-03,12.2131
4.269e-03,12.2131
4.270e-03,12.2132
4.271e-03,12.2132
4.272e-03,12.2131
4.273e-03,12.2132
4.274e-03,12.2132
4.275e-03,12.2134
4.276e-03,12.2131
4.277e-03,12.2133
4.278e-03,12.2132
4.279e-03,12.2131
4.280e-03,12.2132
4.281e-03,12.2132
4.282e-03,12.213
4.283e-03,12.2133
4.284e-03,12.2132
4.285e-03,12.2133
4.286e-03,12.2131
4.287e-03,12.2133
4.288e-03,12.213
4.289e-03,12.2131
4.290e-03,12.2128
4.291e-03,12.213
4.292e-03,12.2129
4.293e-03,12.213
4.294e-03,12.2132
4.295e-03,12.2132
4.296e-03,12.2132
4.297e-03,12.2134
4.298e-03,12.2134
4.299e-03,12.2132
4.300e-03,12.2133
4.301e-03,12.2129
4.302e-03,12.2132
4.303e-03,12.2129
4.304e-03,12.213
4.305e-03,12.2132
4.306e-03,12.2132
4.307e-03,12.2132
4.308e-03,12.2132
4.309e-03,12.2132
4.310e-03,12.2134
4.311e-03,12.2132
4.312e-03,12.213
4.313e-03,12.2129
4.314e-03,12.2129
4.315e-03,12.2128
4.316e-03,12.213
4.317e-03,12.213
4.318e-03,12.2129
4.319e-03,12.2134
4.320e-03,12.2132
4.321e-03,12.2136
4.322e-03,12.2133
4.323e-03,12.2134
4.324e-03,12.2133
4.325e-03,12.2133
4.326e-03,12.213
4.327e-03,12.2132
4.328e-03,12.213
4.329e-03,12.2132
4.330e-03,12.2133
4.331e-03,12.2133
4.332e-03,12.2133
4.333e-03,12.2135
4.334e-03,12.2132
4.335e-03,12.2132
4.336e-03,12.213
4.337e-03,12.2129
4.338e-03,12.2131
4.339e-03,12.2131
4.340e-03,12.2133
4.341e-03,12.213
4.342e-03,12.2131
4.343e-03,12.2131
4.344e-03,12.2134
4.345e-03,12.213
4.346e-03,12.2132
4.347e-03,12.2132
4.348e-03,12.2132
4.349e-03,12.213
4.350e-03,12.2132
4.351e-03,12.213
4.352e-03,12.2132
4.353e-03,12.2132
4.354e-03,12.213
4.355e-03,12.213
4.356e-03,12.2129
4.357e-03,12.2131
4.358e-03,12.2129
4.359e-03,12.2131
4.360e-03,12.2133
4.361e-03,12.2134
4.362e-03,12.2131
4.363e-03,12.2134
4.364e-03,12.2134
4.365e-03,12.2133
4.366e-03,12.2131
4.367e-03,12.2134
4.368e-03,12.2133
4.369e-03,12.2134
4.370e-03,12.2133
4.371e-03,12.2132
4.372e-03,12.2131
4.373e-03,12.2133
4.374e-03,12.2131
4.375e-03,12.2131
4.376e-03,12.2129
4.377e-03,12.2128
4.378e-03,12.2131
4.379e-03,12.2132
4.380e-03,12.2134
4.381e-03,12.2131
4.382e-03,12.2132
4.383e-03,12.2131
4.384e-03,12.2131
4.385e-03,12.213
4.386e-03,12.2131
4.387e-03,12.213
4.388e-03,12.213
4.389e-03,12.2129
4.390e-03,12.2129
4.391e-03,12.2128
4.392e-03,12.213
4.393e-03,12.213
4.394e-03,12.2131
4.395e-03,12.2134
4.396e-03,12.2133
4.397e-03,12.2134
4.398e-03,12.2131
4.399e-03,12.2133
4.400e-03,12.213
4.401e-03,12.2132
4.402e-03,12.2132
4.403e-03,12.2134
4.404e-03,12.2132
4.405e-03,12.2134
4.406e-03,12.2131
4.407e-03,12.2132
4.408e-03,12.2133
4.409e-03,12.2132
4.410e-03,12.2134
4.411e-03,12.2132
4.412e-03,12.2132
4.413e-03,12.2132
4.414e-03,12.2132
4.415e-03,12.2132
4.416e-03,12.2131
4.417e-03,12.2132
4.418e-03,12.2132
4.419e-03,12.2129
4.420e-03,12.2134
4.421e-03,12.213
4.422e-03,12.2129
4.423e-03,12.2131
4.424e-03,12.213
4.425e-03,12.2128
4.426e-03,12.2132
4.427e-03,12.213
4.428e-03,12.2134
4.429e-03,12.2131
4.430e-03,12.2134
4.431e-03,12.2134
4.432e-03,12.2135
4.433e-03,12.2133
4.434e-03,12.2135
4.435e-03,12.2134
4.436e-03,12.2131
4.437e-03,12.213
4.438e-03,12.213
4.439e-03,12.213
4.440e-03,12.2132
4.441e-03,12.2134
4.442e-03,12.2132
4.443e-03,12.2132
4.444e-03,12.2132
4.445e-03,12.2133
4.446e-03,12.2131
4.447e-03,12.2132
4.448e-03,12.2131
4.449e-03,12.2132
4.450e-03,12.2133
4.451e-03,12.2133
4.452e-03,12.2132
4.453e-03,12.2132
4.454e-03,12.213
4.455e-03,12.2131
4.456e-03,12.2134
4.457e-03,12.2132
4.458e-03,12.2132
4.459e-03,12.2131
4.460e-03,12.2133
4.461e-03,12.213
4.462e-03,12.2132
4.463e-03,12.2133
4.464e-03,12.2133
4.465e-03,12.213
4.466e-03,12.2134
4.467e-03,12.213
4.468e-03,12.2132
4.469e-03,12.2129
4.470e-03,12.2133
4.471e-03,12.213
4.472e-03,12.2129
4.473e-03,12.213
4.474e-03,12.213
4.475e-03,12.2132
4.476e-03,12.2128
4.477e-03,12.2134
4.478e-03,12.2131
4.479e-03,12.2132
4.480e-03,12.2134
4.481e-03,12.2135
4.482e-03,12.2132
4.483e-03,12.2133
4.484e-03,12.213
4.485e-03,12.2133
4.486e-03,12.2132
4.487e-03,12.2132
4.488e-03,12.2132
4.489e-03,12.2133
4.490e-03,12.2133
4.491e-03,12.2134
4.492e-03,12.2132
4.493e-03,12.2133
4.494e-03,12.2133
4.495e-03,12.2132
4.496e-03,12.2129
4.497e-03,12.2129
4.498e-03,12.2132
4.499e-03,12.2129
4.500e-03,12.2131
4.501e-03,12.2131
4.502e-03,12.213
4.503e-03,12.2129
4.504e-03,12.2132
4.505e-03,12.213
4.506e-03,12.2133
4.507e-03,12.2133
4.508e-03,12.2132
4.509e-03,12.2135
4.510e-03,12.2132
4.511e-03,12.213
4.512e-03,12.2133
4.513e-03,12.2132
4.514e-03,12.2132
4.515e-03,12.2134
4.516e-03,12.2133
4.517e-03,12.2134
4.518e-03,12.2133
4.519e-03,12.2135
4.520e-03,12.2134
4.521e-03,12.2136
4.522e-03,12.2133
4.523e-03,12.2132
4.524e-03,12.2131
4.525e-03,12.2132
4.526e-03,12.213
4.527e-03,12.213
4.528e-03,12.2131
4.529e-03,12.2132
4.530e-03,12.213
4.531e-03,12.2132
4.532e-03,12.2132
4.533e-03,12.2132
4.534e-03,12.2133
4.535e-03,12.2131
4.536e-03,12.2133
4.537e-03,12.2132
4.538e-03,12.2134
4.539e-03,12.2133
4.540e-03,12.2132
4.541e-03,12.2133
4.542e-03,12.2134
4.543e-03,12.2133
4.544e-03,12.2134
4.545e-03,12.2132
4.546e-03,12.2132
4.547e-03,12.2132
4.548e-03,12.2134
4.549e-03,12.2132
4.550e-03,12.2134
4.551e-03,12.2132
4.552e-03,12.2132
4.553e-03,12.2129
4.554e-03,12.2132
4.555e-03,12.2132
4.556e-03,12.2132
4.557e-03,12.2132
4.558e-03,12.2132
4.559e-03,12.2132
4.560e-03,12.213
4.561e-03,12.2131
4.562e-03,12.213
4.563e-03,12.2134
4.564e-03,12.2132
4.565e-03,12.2133
4.566e-03,12.2131
4.567e-03,12.2131
4.568e-03,12.2132
4.569e-03,12.2135
4.570e-03,12.2132
4.571e-03,12.2134
4.572e-03,12.2134
4.573e-03,12.2134
4.574e-03,12.2135
4.575e-03,12.2133
4.576e-03,12.2133
4.577e-03,12.2134
4.578e-03,12.2133
4.579e-03,12.2134
4.580e-03,12.2133
4.581e-03,12.2133
4.582e-03,12.2133
4.583e-03,12.2132
4.584e-03,12.2133
4.585e-03,12.2132
4.586e-03,12.2134
4.587e-03,12.2132
4.588e-03,12.2132
4.589e-03,12.2132
4.590e-03,12.2133
4.591e-03,12.2131
4.592e-03,12.2132
4.593e-03,12.2132
4.594e-03,12.2133
4.595e-03,12.2134
4.596e-03,12.2133
4.597e-03,12.2133
4.598e-03,12.2133
4.599e-03,12.2132
4.600e-03,12.2133
4.601e-03,12.2133
4.602e-03,12.2131
4.603e-03,12.2134
4.604e-03,12.2133
4.605e-03,12.2131
4.606e-03,12.2131
4.607e-03,12.2132
4.608e-03,12.2131
4.609e-03,12.2132
4.610e-03,12.213
4.611e-03,12.2131
4.612e-03,12.2132
4.613e-03,12.2132
4.614e-03,12.213
4.615e-03,12.2129
4.616e-03,12.2134
4.617e-03,12.2134
4.618e-03,12.2133
4.619e-03,12.2134
4.620e-03,12.2132
4.621e-03,12.2132
4.622e-03,12.2132
4.623e-03,12.2132
4.624e-03,12.2132
4.625e-03,12.213
4.626e-03,12.2133
4.627e-03,12.213
4.628e-03,12.2131
4.629e-03,12.213
4.630e-03,12.2133
4.631e-03,12.213
4.632e-03,12.2132
4.633e-03,12.2132
4.634e-03,12.213
4.635e-03,12.213
4.636e-03,12.2132
4.637e-03,12.213
4.638e-03,12.2132
4.639e-03,12.2131
4.640e-03,12.2134
4.641e-03,12.2132
4.642e-03,12.2132
4.643e-03,12.2133
4.644e-03,12.2134
4.645e-03,12.2134
4.646e-03,12.2133
4.647e-03,12.2135
4.648e-03,12.2131
4.649e-03,12.2133
4.650e-03,12.2132
4.651e-03,12.213
4.652e-03,12.2131
4.653e-03,12.2128
4.654e-03,12.213
4.655e-03,12.213
4.656e-03,12.2131
4.657e-03,12.2135
4.658e-03,12.2133
4.659e-03,12.2132
4.660e-03,12.2136
4.661e-03,12.2133
4.662e-03,12.2132
4.663e-03,12.213
4.664e-03,12.2132
4.665e-03,12.213
4.666e-03,12.213
4.667e-03,12.213
4.668e-03,12.2132
4.669e-03,12.2132
4.670e-03,12.2132
4.671e-03,12.2133
4.672e-03,12.2133
4.673e-03,12.2131
4.674e-03,12.2133
4.675e-03,12.2132
4.676e-03,12.2132
4.677e-03,12.213
4.678e-03,12.2132
4.679e-03,12.2132
4.680e-03,12.2132
4.681e-03,12.2134
4.682e-03,12.2132
4.683e-03,12.2134
4.684e-03,12.2133
4.685e-03,12.2134
4.686e-03,12.2134
4.687e-03,12.2134
4.688e-03,12.213
4.689e-03,12.213
4.690e-03,12.213
4.691e-03,12.2134
4.692e-03,12.2133
4.693e-03,12.2132
4.694e-03,12.2133
4.695e-03,12.2131
4.696e-03,12.2134
4.697e-03,12.2135
4.698e-03,12.2135
4.699e-03,12.2131
4.700e-03,12.2134
4.701e-03,12.2133
4.702e-03,12.2132
4.703e-03,12.2131
4.704e-03,12.2132
4.705e-03,12.2129
4.706e-03,12.2132
4.707e-03,12.2129
4.708e-03,12.2131
4.709e-03,12.2131
4.710e-03,12.2133
4.711e-03,12.2133
4.712e-03,12.2133
4.713e-03,12.2133
4.714e-03,12.2131
4.715e-03,12.213
4.716e-03,12.2131
4.717e-03,12.2131
4.718e-03,12.213
4.719e-03,12.2133
4.720e-03,12.2132
4.721e-03,12.2133
4.722e-03,12.2131
4.723e-03,12.2131
4.724e-03,12.2131
4.725e-03,12.2132
4.726e-03,12.2129
4.727e-03,12.2132
4.728e-03,12.2129
4.729e-03,12.2131
4.730e-03,12.213
4.731e-03,12.213
4.732e-03,12.213
4.733e-03,12.2132
4.734e-03,12.2134
4.735e-03,12.2132
4.736e-03,12.2132
4.737e-03,12.2131
4.738e-03,12.2131
4.739e-03,12.2131
4.740e-03,12.213
4.741e-03,12.213
4.742e-03,12.213
4.743e-03,12.213
4.744e-03,12.2129
4.745e-03,12.213
4.746e-03,12.2131
4.747e-03,12.213
4.748e-03,12.2131
4.749e-03,12.2131
4.750e-03,12.2134
4.751e-03,12.2131
4.752e-03,12.2136
4.753e-03,12.2136
4.754e-03,12.2135
4.755e-03,12.2136
4.756e-03,12.2132
4.757e-03,12.2136
4.758e-03,12.2134
4.759e-03,12.2135
4.760e-03,12.2132
4.761e-03,12.2133
4.762e-03,12.2132
4.763e-03,12.2133
